sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,configurable_variations,price,status,url_key
1140671674,Products,configurable,Default Category,base,"STYLO A BILLE ACROBALL BEGREEN VERT 1.0mm ""PILOT"" REF: BAB-15M-G-BG ""PILOT"" REF:BAB-15M-G-BG","STYLO A BILLE ACROBALL BEGREEN VERT 1.0mm ""PILOT"" REF: BAB-15M-G-BG ""PILOT"" REF:BAB-15M-G-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",345,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-G-BG,color=Vert",100,0,"sku=1140659887,color=BLEU|sku=1140659884,color=GRIS|sku=1140659882,color=TRANSPARENT|sku=1140659885,color=JAUNE|sku=1140659831,color=MARRON|sku=1140659832,color=NOIR|sku=1140659883,color=ORANGE|sku=1140659888,color=ROSE|sku=1140659886,color=ROUGE|sku=1140659697,color=VERT|sku=1140659696,color=VIOLET",5.99,1,stylo-a-bille-acroball-begreen-vert-10mm-pilot-ref
1140659887,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE 1.0mm ""PILOT"" ""PILOT""","STYLO A BILLE ACROBALL PURE WHITE 1.0mm ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",364,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,5.99,1,stylo-a-bille-acroball-pure-white-10mm-pilot-pilot
1140659884,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE BLEU 1.0mm ""PILOT"" REF: BAB-15M-WLL-BG ""PILOT"" REF:BAB-15M-WLL-BG","STYLO A BILLE ACROBALL PURE WHITE BLEU 1.0mm ""PILOT"" REF: BAB-15M-WLL-BG ""PILOT"" REF:BAB-15M-WLL-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",358,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WLL-BG,color=Bleu",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-bleu-10mm-pilot-
1140659882,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE BLEU TURQUOISE 1.0mm ""PILOT"" REF: BAB-15M-WSLLB-BG ""PILOT"" REF:BAB-15M-WSLLB-BG","STYLO A BILLE ACROBALL PURE WHITE BLEU TURQUOISE 1.0mm ""PILOT"" REF: BAB-15M-WSLLB-BG ""PILOT"" REF:BAB-15M-WSLLB-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",359,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WSLLB-BG,color=Bleu Turquoise",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-bleu-turquoise-1
1140659885,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE NOIR 1.0mm ""PILOT"" REF: BAB-15M-WB-BG ""PILOT"" REF:BAB-15M-WB-BG","STYLO A BILLE ACROBALL PURE WHITE NOIR 1.0mm ""PILOT"" REF: BAB-15M-WB-BG ""PILOT"" REF:BAB-15M-WB-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",363,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WB-BG,color=Noir",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-noir-10mm-pilot-
1140659831,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE ORANGE 1.0mm ""PILOT"" REF: BAB-15M-WOO-BG ""PILOT"" REF:BAB-15M-WOO-BG","STYLO A BILLE ACROBALL PURE WHITE ORANGE 1.0mm ""PILOT"" REF: BAB-15M-WOO-BG ""PILOT"" REF:BAB-15M-WOO-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",359,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WOO-BG,color=Orange",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-orange-10mm-pilo
1140659832,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE ROSE 1.0mm ""PILOT"" REF: BAB-15M-WPP-BG ""PILOT"" REF:BAB-15M-WPP-BG","STYLO A BILLE ACROBALL PURE WHITE ROSE 1.0mm ""PILOT"" REF: BAB-15M-WPP-BG ""PILOT"" REF:BAB-15M-WPP-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",365,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WPP-BG,color=Rose",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-rose-10mm-pilot-
1140659883,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE ROUGE 1.0mm ""PILOT"" REF: BAB-15M-WRR-BG ""PILOT"" REF:BAB-15M-WRR-BG","STYLO A BILLE ACROBALL PURE WHITE ROUGE 1.0mm ""PILOT"" REF: BAB-15M-WRR-BG ""PILOT"" REF:BAB-15M-WRR-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",336,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WRR-BG,color=Rouge",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-rouge-10mm-pilot
1140659888,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE VERT 1.0mm ""PILOT"" REF: BAB-15M-WEGG-BG ""PILOT"" REF:BAB-15M-WEGG-BG","STYLO A BILLE ACROBALL PURE WHITE VERT 1.0mm ""PILOT"" REF: BAB-15M-WEGG-BG ""PILOT"" REF:BAB-15M-WEGG-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",367,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WEGG-BG,color=Vert",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-vert-10mm-pilot-
1140659886,Products,simple,Default Category,base,"STYLO A BILLE ACROBALL PURE WHITE VIOLET 1.0mm ""PILOT"" REF: BAB-15M-WPUV-BG ""PILOT"" REF:BAB-15M-WPUV-BG","STYLO A BILLE ACROBALL PURE WHITE VIOLET 1.0mm ""PILOT"" REF: BAB-15M-WPUV-BG ""PILOT"" REF:BAB-15M-WPUV-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",295,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BAB-15M-WPUV-BG,color=Violet",100,0,,5.99,1,stylo-a-bille-acroball-pure-white-violet-10mm-pilo
1140659697,Products,simple,Default Category,base,"STYLO A BILLE REXGRI PAGES BEGREEN 1.0mm ""PILOT"" ""PILOT""","STYLO A BILLE REXGRI PAGES BEGREEN 1.0mm ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",15,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,5.99,1,stylo-a-bille-rexgri-pages-begreen-10mm-pilot-pilo
1140659696,Products,simple,Default Category,base,"STYLO A BILLE REXGRI PAGES BEGREEN BLEU 1.0mm ""PILOT"" REF: BRG-10M-LL-BG ""PILOT"" REF:BRG-10M-LL-BG","STYLO A BILLE REXGRI PAGES BEGREEN BLEU 1.0mm ""PILOT"" REF: BRG-10M-LL-BG ""PILOT"" REF:BRG-10M-LL-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",292,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BRG-10M-LL-BG,color=Bleu",100,0,,5.99,1,stylo-a-bille-rexgri-pages-begreen-bleu-10mm-pilot
1140659706,Products,simple,Default Category,base,"STYLO A BILLE REXGRI PAGES BEGREEN NOIR 1.0mm ""PILOT"" REF: BRG-10M-BB-BG ""PILOT"" REF:BRG-10M-BB-BG","STYLO A BILLE REXGRI PAGES BEGREEN NOIR 1.0mm ""PILOT"" REF: BRG-10M-BB-BG ""PILOT"" REF:BRG-10M-BB-BG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",299,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BRG-10M-BB-BG,color=Noir",100,0,,5.99,1,stylo-a-bille-rexgri-pages-begreen-noir-10mm-pilot
1140671676,Products,configurable,Default Category,base,"SET2GO 4 STYLOS GEL FRIXION BALL N/B/R/V 0.7mm ""PILOT"" REF: S4/0546795 ""PILOT"" REF:S4/0546795","SET2GO 4 STYLOS GEL FRIXION BALL N/B/R/V 0.7mm ""PILOT"" REF: S4/0546795 ""PILOT"" REF:S4/0546795","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",299,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=S4/0546795",100,0,"sku=1140659867,color=BLEU|sku=1140659864,color=GRIS|sku=1140659862,color=TRANSPARENT|sku=1140659865,color=JAUNE|sku=1140659841,color=MARRON|sku=1140659842,color=NOIR|sku=1140659863,color=ORANGE|sku=1140659868,color=ROSE|sku=1140659866,color=ROUGE|sku=1140659684,color=VERT|sku=1140659683,color=VIOLET",2.50,1,set2go-4-stylos-gel-frixion-ball-nbrv-07mm-pilot-r
1140659867,Products,simple,Default Category,base,"SET2GO 4 STYLOS GEL FRIXION CLICKER 0.7mm ""PILOT"" ""PILOT""","SET2GO 4 STYLOS GEL FRIXION CLICKER 0.7mm ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",296,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,2.50,1,set2go-4-stylos-gel-frixion-clicker-07mm-pilot-pil
1140659864,Products,simple,Default Category,base,"SET2GO 4 STYLOS GEL FRIXION CLICKER N/B/R/V 0.7mm ""PILOT"" REF: S4/0547938 ""PILOT"" REF:S4/0547938","SET2GO 4 STYLOS GEL FRIXION CLICKER N/B/R/V 0.7mm ""PILOT"" REF: S4/0547938 ""PILOT"" REF:S4/0547938","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",289,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=S4/0547938,color=MULTI COULEURS",100,0,,2.50,1,set2go-4-stylos-gel-frixion-clicker-nbrv-07mm-pilo
1140659862,Products,simple,Default Category,base,"SET2GO 4 STYLOS GEL FRIXION CLICKER TATOO N/B/R/V 0.7mm ""PILOT"" REF: S4/0546801 ""PILOT"" REF:S4/0546801","SET2GO 4 STYLOS GEL FRIXION CLICKER TATOO N/B/R/V 0.7mm ""PILOT"" REF: S4/0546801 ""PILOT"" REF:S4/0546801","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",299,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=S4/0546801,color=MULTI COULEURS",100,0,,2.50,1,set2go-4-stylos-gel-frixion-clicker-tatoo-nbrv-07m
1140659865,Products,simple,Default Category,base,"STYLO GEL RETRACTABLE G-2 ""PILOT"" ""PILOT""","STYLO GEL RETRACTABLE G-2 ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",295,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,2.50,1,stylo-gel-retractable-g-2-pilot-pilot
1140659841,Products,simple,Default Category,base,"STYLO GEL RETRACTABLE G-2 BLEU 1.0mm ""PILOT"" REF: BL-G2-10-L ""PILOT"" REF:BL-G2-10-L","STYLO GEL RETRACTABLE G-2 BLEU 1.0mm ""PILOT"" REF: BL-G2-10-L ""PILOT"" REF:BL-G2-10-L","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",298,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-10-L,color=Bleu,diameter=1.0mm",100,0,,2.50,1,stylo-gel-retractable-g-2-bleu-10mm-pilot-ref-bl-g
1140659842,Products,simple,Default Category,base,"STYLO GEL RETRACTABLE G-2 NOIR 1.0mm ""PILOT"" REF: BL-G2-10-B ""PILOT"" REF:BL-G2-10-B","STYLO GEL RETRACTABLE G-2 NOIR 1.0mm ""PILOT"" REF: BL-G2-10-B ""PILOT"" REF:BL-G2-10-B","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",300,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-10-B,color=Noir,diameter=1.0mm",100,0,,2.50,1,stylo-gel-retractable-g-2-noir-10mm-pilot-ref-bl-g
1140659863,Products,simple,Default Category,base,"STYLO GEL G-2 METALLIC 0.7mm ""PILOT"" ""PILOT""","STYLO GEL G-2 METALLIC 0.7mm ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",295,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,2.50,1,stylo-gel-g-2-metallic-07mm-pilot-pilot
1140659868,Products,simple,Default Category,base,"STYLO GEL G-2 DORE METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-GD ""PILOT"" REF:BL-G2-7-GD","STYLO GEL G-2 DORE METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-GD ""PILOT"" REF:BL-G2-7-GD","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",294,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-GD,color=DORE METALLIQUE",100,0,,2.50,1,stylo-gel-g-2-dore-metallique-07mm-pilot-ref-bl-g2
1140659866,Products,simple,Default Category,base,"STYLO GEL G-2 ARGENTE METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-SI ""PILOT"" REF:BL-G2-7-SI","STYLO GEL G-2 ARGENTE METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-SI ""PILOT"" REF:BL-G2-7-SI","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",470,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-SI,color=ARGENTE METALLIQUE",100,0,,2.50,1,stylo-gel-g-2-argente-metallique-07mm-pilot-ref-bl
1140659684,Products,simple,Default Category,base,"STYLO GEL G-2 ROSE METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-MP ""PILOT"" REF:BL-G2-7-MP","STYLO GEL G-2 ROSE METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-MP ""PILOT"" REF:BL-G2-7-MP","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",383,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-MP,color=Rose METALLIQUE",100,0,,2.50,1,stylo-gel-g-2-rose-metallique-07mm-pilot-ref-bl-g2
1140659683,Products,simple,Default Category,base,"STYLO GEL G-2 VERT METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-MG ""PILOT"" REF:BL-G2-7-MG","STYLO GEL G-2 VERT METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-MG ""PILOT"" REF:BL-G2-7-MG","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",90,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-MG,color=Vert METALLIQUE",100,0,,2.50,1,stylo-gel-g-2-vert-metallique-07mm-pilot-ref-bl-g2
1140659856,Products,simple,Default Category,base,"STYLO GEL G-2 BLEU METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-ML ""PILOT"" REF:BL-G2-7-ML","STYLO GEL G-2 BLEU METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-ML ""PILOT"" REF:BL-G2-7-ML","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",157,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-ML,color=Bleu METALLIQUE",100,0,,2.50,1,stylo-gel-g-2-bleu-metallique-07mm-pilot-ref-bl-g2
1140671677,Products,configurable,Default Category,base,"STYLO GEL G-2 VIOLET METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-MV ""PILOT"" REF:BL-G2-7-MV","STYLO GEL G-2 VIOLET METALLIQUE 0.7mm ""PILOT"" REF: BL-G2-7-MV ""PILOT"" REF:BL-G2-7-MV","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",114,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-MV,color=Violet METALLIQUE",100,0,"sku=1140659880,color=BLEU|sku=1140659877,color=GRIS|sku=1140659873,color=TRANSPARENT|sku=1140659878,color=JAUNE|sku=1140659835,color=MARRON|sku=1140659836,color=NOIR|sku=1140659876,color=ORANGE|sku=1140659881,color=ROSE|sku=1140659879,color=ROUGE|sku=1140659695,color=VERT|sku=1140659694,color=VIOLET",2.50,1,stylo-gel-g-2-violet-metallique-07mm-pilot-ref-bl-
1140659880,Products,simple,Default Category,base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm ""PILOT"" ""PILOT""","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",196,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,2.50,1,stylo-roller-retractable-a-encre-gel-g2-victoria-0-4
1140659877,Products,simple,Default Category,base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-VA-V ""PILOT"" REF:BL-G2-7-VA-V","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-VA-V ""PILOT"" REF:BL-G2-7-VA-V","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",160,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-VA-V,color=Violet",100,0,,2.50,1,stylo-roller-retractable-a-encre-gel-g2-victoria-0-5
1140659873,Products,simple,Default Category,base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm ROSE ""PILOT"" REF: BL-G2-7-VA-P ""PILOT"" REF:BL-G2-7-VA-P","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm ROSE ""PILOT"" REF: BL-G2-7-VA-P ""PILOT"" REF:BL-G2-7-VA-P","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",337,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-VA-P,color=Rose",100,0,,2.50,1,stylo-roller-retractable-a-encre-gel-g2-victoria-0-6
1140659878,Products,simple,Default Category,base,"RECHARGE STYLO GEL BLS-G2 01mm ""PILOT"" ""PILOT""","RECHARGE STYLO GEL BLS-G2 01mm ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",274,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,2.50,1,recharge-stylo-gel-bls-g2-01mm-pilot-pilot
1140659835,Products,simple,Default Category,base,"RECHARGE STYLO GEL BLS-G2 BLEU 01mm ""PILOT"" REF: BLS-G2-10-L ""PILOT"" REF:BLS-G2-10-L","RECHARGE STYLO GEL BLS-G2 BLEU 01mm ""PILOT"" REF: BLS-G2-10-L ""PILOT"" REF:BLS-G2-10-L","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",669,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLS-G2-10-L,color=Bleu",100,0,,2.50,1,recharge-stylo-gel-bls-g2-bleu-01mm-pilot-ref-bls-
1140659836,Products,simple,Default Category,base,"RECHARGE STYLO GEL BLS-G2 NOIR 01mm ""PILOT"" REF: BLS-G2-10-B ""PILOT"" REF:BLS-G2-10-B","RECHARGE STYLO GEL BLS-G2 NOIR 01mm ""PILOT"" REF: BLS-G2-10-B ""PILOT"" REF:BLS-G2-10-B","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",566,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLS-G2-10-B,color=Noir",100,0,,2.50,1,recharge-stylo-gel-bls-g2-noir-01mm-pilot-ref-bls-
1140659876,Products,simple,Default Category,base,"STYLO ROLLER A ENCRE LIQUIDE HI-TECPOINT V5/V7 ""PILOT"" ""PILOT""","STYLO ROLLER A ENCRE LIQUIDE HI-TECPOINT V5/V7 ""PILOT"" ""PILOT""","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",125,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,3.50,1,stylo-roller-a-encre-liquide-hi-tecpoint-v5v7-pilo
1140659881,Products,simple,Default Category,base,"STYLO ROLLER A ENCRE LIQUIDE V5 HI-TECPOINT ROUGE 0.5mm ""PILOT"" REF: BX-V5-R ""PILOT"" REF:BX-V5-R","STYLO ROLLER A ENCRE LIQUIDE V5 HI-TECPOINT ROUGE 0.5mm ""PILOT"" REF: BX-V5-R ""PILOT"" REF:BX-V5-R","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",179,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BX-V5-R,color=Rouge,diameter=0.5mm",100,0,,3.50,1,stylo-roller-a-encre-liquide-v5-hi-tecpoint-rouge-
1140659879,Products,simple,Default Category,base,"STYLO ROLLER A ENCRE LIQUIDE V5 HI-TECPOINT VERT 0.5mm ""PILOT"" REF: BX-V5-G ""PILOT"" REF:BX-V5-G","STYLO ROLLER A ENCRE LIQUIDE V5 HI-TECPOINT VERT 0.5mm ""PILOT"" REF: BX-V5-G ""PILOT"" REF:BX-V5-G","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",372,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BX-V5-G,color=Vert,diameter=0.5mm",100,0,,3.50,1,stylo-roller-a-encre-liquide-v5-hi-tecpoint-vert-0
1140659695,Products,simple,Default Category,base,"STYLO ROLLER A ENCRE LIQUIDE V7 HI-TECPOINT ROUGE 0.7mm ""PILOT"" REF: BX-V7-R ""PILOT"" REF:BX-V7-R","STYLO ROLLER A ENCRE LIQUIDE V7 HI-TECPOINT ROUGE 0.7mm ""PILOT"" REF: BX-V7-R ""PILOT"" REF:BX-V7-R","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",300,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BX-V7-R,color=Rouge,diameter=0.7mm",100,0,,3.50,1,stylo-roller-a-encre-liquide-v7-hi-tecpoint-rouge-
1140659694,Products,simple,Default Category,base,"STYLO ROLLER A ENCRE LIQUIDE V7 HI-TECPOINT VERT 0.7mm ""PILOT"" REF: BX-V7-G ""PILOT"" REF:BX-V7-G","STYLO ROLLER A ENCRE LIQUIDE V7 HI-TECPOINT VERT 0.7mm ""PILOT"" REF: BX-V7-G ""PILOT"" REF:BX-V7-G","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",98,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BX-V7-G,color=Vert,diameter=0.7mm",100,0,,3.50,1,stylo-roller-a-encre-liquide-v7-hi-tecpoint-vert-0
1140659718,Products,simple,Default Category,base,"STYLO ROLLER RETRACTABLE ENCRE LIQUIDE V-BALL 0.7mm ""PILOT"" ""PILOT""","STYLO ROLLER RETRACTABLE ENCRE LIQUIDE V-BALL 0.7mm ""PILOT"" ""PILOT""","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",79,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,3.50,1,stylo-roller-retractable-encre-liquide-v-ball-07mm
1140659721,Products,simple,Default Category,base,"STYLO ROLLER RETRACTABLE ENCRE LIQUIDE V-BALL BLEU 0.7mm ""PILOT"" REF: BLRT-VB7-L ""PILOT"" REF:BLRT-VB7-L","STYLO ROLLER RETRACTABLE ENCRE LIQUIDE V-BALL BLEU 0.7mm ""PILOT"" REF: BLRT-VB7-L ""PILOT"" REF:BLRT-VB7-L","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",58,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-VB7-L,color=Bleu",100,0,,3.50,1,stylo-roller-retractable-encre-liquide-v-ball-bleu
1140659755,Products,simple,Default Category,base,"STYLO ROLLER RETRACTABLE ENCRE LIQUIDE V-BALL NOIR 0.7mm ""PILOT"" REF: BLRT-VB7-B ""PILOT"" REF:BLRT-VB7-B","STYLO ROLLER RETRACTABLE ENCRE LIQUIDE V-BALL NOIR 0.7mm ""PILOT"" REF: BLRT-VB7-B ""PILOT"" REF:BLRT-VB7-B","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",71,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-VB7-B,color=Noir",100,0,,3.50,1,stylo-roller-retractable-encre-liquide-v-ball-noir
